80 	Wilson Chandler 	SF 	20 	NYK 	35 	685 	11.7 	.480 	.457 	.223 	.124 	6.1 	15.3 	10.6 	8.1 	1.1 	1.8 	9.2 	19.2 	101 	111 	0.2 	0.4 	0.5 	.038
81 	Josh Childress 	SF 	24 	ATL 	76 	2274 	17.8 	.647 	.590 	.480 	.105 	9.0 	10.2 	9.6 	8.5 	1.6 	1.4 	12.4 	15.8 	127 	110 	6.0 	1.5 	7.6 	.160
82 	Jarron Collins 	C 	29 	UTA 	70 	702 	6.1 	.515 	.439 	.902 	.012 	7.0 	13.1 	10.1 	6.8 	0.7 	0.7 	16.1 	8.7 	111 	110 	0.5 	0.5 	1.0 	.070
83 	Jason Collins 	C 	29 	TOT 	74 	1172 	3.4 	.481 	.469 	.655 	.009 	6.2 	11.1 	8.7 	3.1 	1.0 	1.6 	24.8 	7.4 	91 	112 	-0.5 	0.6 	0.1 	.005
84 	Mardy Collins 	SG 	23 	NYK 	46 	634 	5.9 	.378 	.349 	.217 	.183 	3.3 	10.4 	6.7 	21.4 	2.0 	1.0 	22.6 	17.5 	80 	112 	-1.4 	0.3 	-1.0 	-0.079
85 	Nick Collison 	PF 	27 	SEA 	78 	2223 	15.0 	.537 	.502 	.261 	.003 	12.5 	23.3 	17.9 	7.9 	1.1 	1.9 	14.2 	16.2 	109 	107 	2.2 	2.3 	4.5 	.098
86 	Mike Conley 	PG 	20 	MEM 	53 	1381 	12.6 	.502 	.462 	.278 	.206 	1.7 	9.7 	5.6 	25.3 	1.6 	0.1 	15.2 	18.8 	103 	113 	0.6 	0.5 	1.1 	.038
87 	Brian Cook 	PF 	27 	TOT 	51 	629 	8.6 	.489 	.468 	.090 	.491 	5.3 	14.2 	10.0 	6.8 	1.1 	1.4 	13.8 	20.5 	94 	106 	-0.4 	0.7 	0.4 	.029
88 	Daequan Cook 	SG 	20 	MIA 	59 	1441 	7.9 	.480 	.458 	.111 	.463 	1.6 	13.3 	7.4 	9.1 	0.8 	0.5 	10.5 	19.8 	93 	113 	-1.0 	0.6 	-0.4 	-0.013
89 	Jamal Crawford 	SG 	27 	NYK 	80 	3190 	16.0 	.528 	.473 	.274 	.355 	1.3 	6.3 	3.7 	22.0 	1.3 	0.4 	11.0 	24.6 	109 	115 	4.6 	0.4 	5.0 	.076
90 	Javaris Crittenton 	SG 	20 	TOT 	50 	679 	11.0 	.499 	.442 	.446 	.159 	4.5 	13.7 	9.1 	11.7 	1.4 	0.2 	16.5 	21.8 	95 	111 	-0.3 	0.4 	0.1 	.004
91 	Austin Croshere 	PF 	32 	GSW 	44 	457 	13.2 	.573 	.526 	.234 	.445 	7.4 	17.3 	12.2 	9.0 	0.9 	1.0 	12.7 	16.0 	116 	111 	0.8 	0.3 	1.1 	.112
92 	Eddy Curry 	C 	25 	NYK 	59 	1530 	15.0 	.578 	.546 	.551 	.000 	8.0 	12.6 	10.2 	3.8 	0.5 	1.5 	15.7 	23.5 	105 	114 	1.3 	0.4 	1.7 	.053
93 	Samuel Dalembert 	C 	26 	PHI 	82 	2724 	15.6 	.556 	.513 	.398 	.002 	13.1 	24.0 	18.5 	2.5 	0.8 	5.6 	16.6 	15.4 	109 	103 	2.6 	4.3 	6.9 	.121
