JaVale McGee 	5.65	0.766666666667	3.05	0.25	1.45	1.58333333333	0.429833333333	0.942166666667	0.35	C 
Ben McLemore 	10.18	1.24	2.64	0.34	0.12	1.38	0.3718	0.7316	1.08	SG 
Josh McRoberts 	8.18	4.58	3.8	0.28	0.68	1.46	0.4192	0.727	1.08	PF 
Jodie Meeks 	14.9	1.52	2.8	1.4	-0.06	1.26	0.42	0.7352	2.2	SG 
Khris Middleton 	10.3	1.4	3.95	0.8	0.0	0.95	0.4175	0.8315	1.35	SF 
C.J. Miles 	8.65	0.7	2.125	0.925	0.125	0.8	0.44425	0.9045	1.475	SG 
Andre Miller 	3.65	3.6	1.8	0.75	0.15	1.2	0.4465	0.7035	0.15	SG 
Darius Miller 	4.06666666667	1.36666666667	1.26666666667	0.8	0.316666666667	0.333333333333	0.426666666667	0.81	0.7	SF 
Mike Miller 	5.325	1.875	2.225	0.375	-0.025	1.0	0.436	0.7975	1.25	SF 
Quincy Miller 	6.125	1.175	2.375	0.475	0.525	1.025	0.34825	0.73175	0.475	SF 
Patrick Mills 	10.725	2.175	2.2	0.975	0.075	0.625	0.49375	0.80025	1.8	PG 
Paul Millsap 	17.8714285714	2.31428571429	8.28571428571	1.67142857143	0.971428571429	2.31428571429	0.448142857143	0.620142857143	1.2	PF 
Greg Monroe 	13.8	2.67142857143	9.07142857143	0.628571428571	0.571428571429	1.72857142857	0.516	0.633857142857	0.0714285714286	PF 
E'Twaun Moore 	6.46666666667	0.966666666667	1.56666666667	0.766666666667	0.4	0.3	0.461	0.769	0.433333333333	SG 
Darius Morris 	4.83333333333	2.8	0.933333333333	0.3	0.233333333333	1.13333333333	0.443333333333	0.654666666667	0.233333333333	PG 
Marcus Morris 	10.34	1.52	3.42	1.16	0.12	0.86	0.4676	0.6474	1.44	SF 
Markieff Morris 	13.6166666667	0.483333333333	5.45	0.683333333333	0.55	0.966666666667	0.512833333333	0.830166666667	0.566666666667	PF 
Anthony Morrow 	6.525	0.375	2.525	0.5	0.125	0.45	0.465	0.834	1.15	SG 
Donatas Motiejunas 	3.23333333333	1.46666666667	3.76666666667	1.1	0.266666666667	0.133333333333	0.341	0.665333333333	0.566666666667	PF 
Arnett Moultrie 	2.95	0.666666666667	2.58333333333	0.45	0.283333333333	0.366666666667	0.4145	0.795666666667	0.05	PF 
Timofey Mozgov 	6.0	0.6	6.46666666667	-0.233333333333	0.8	1.36666666667	0.468666666667	0.827666666667	-0.3	C 
Mike Muscala 	2.55	0.15	1.1	2.2	0.0	-1.11022302463e-16	0.356	0.8645	0.05	C 
Gary Neal 	9.7	1.7	1.36	0.14	0.04	1.18	0.4256	0.847	1.44	SG 
Jameer Nelson 	10.84	6.56	3.04	0.76	0.18	2.22	0.3792	0.8418	2.12	PG 
Andrew Nicholson 	6.03333333333	-0.0333333333333	3.25	0.05	0.216666666667	0.7	0.407833333333	0.819333333333	-5.55111512313e-17	PF 
Joakim Noah 	10.1	4.63333333333	11.25	0.983333333333	1.45	2.08333333333	0.487833333333	0.700333333333	-0.283333333333	C 
Steve Novak 	2.9875	0.0375	1.425	0.0625	0.0875	0.5375	0.389125	1.017375	1.0	PF 
Dirk Nowitzki 	20.0833333333	1.95	5.95	0.733333333333	0.483333333333	1.18333333333	0.492333333333	0.844666666667	1.45	PF 
James Nunnally 	4.08571428571	0.785714285714	1.07142857143	0.657142857143	0.0428571428571	0.0428571428571	0.352714285714	0.678857142857	0.7	SF 
Jermaine O'Neal 	7.3	-0.4	5.12	0.0	0.78	0.94	0.4922	0.7454	-0.04	PF 
Kyle O'Quinn 	8.85	0.316666666667	5.2	0.583333333333	1.3	1.05	0.5135	0.744	0.233333333333	C 
Victor Oladipo 	9.93333333333	3.76666666667	3.96666666667	2.03333333333	0.366666666667	3.13333333333	0.427333333333	0.822666666667	0.833333333333	PG 
Kelly Olynyk 	8.48	1.42	6.14	0.3	0.62	2.2	0.436	0.9268	0.58	C 
Daniel Orton 	1.65	1.7	2.25	0.3	0.5	0.925	0.42875	0.69225	0.075	C 
Travis Outlaw 	5.6	1.45	3.2	0.625	0.4	0.55	0.376	0.87625	1.075	SF 
Zaza Pachulia 	8.275	2.475	6.65	0.8	0.15	1.7	0.379	0.663	0.3	C 
Tony Parker 	17.65	5.275	1.85	0.45	0.15	2.2	0.4855	0.78525	0.775	PG 
Chandler Parsons 	18.1333333333	4.43333333333	6.1	1.16666666667	0.566666666667	1.93333333333	0.473333333333	0.767333333333	1.93333333333	SF 
Patrick Patterson 	7.525	2.025	5.65	0.725	0.625	1.025	0.435	0.70825	0.75	PF 
Chris Paul 	17.1571428571	10.5285714286	4.84285714286	2.48571428571	0.0857142857143	2.27142857143	0.435714285714	0.849571428571	1.11428571429	PG 
Nikola Pekovic 	17.28	-0.18	8.58	0.42	0.24	1.5	0.505	0.6182	0.3	C 
Kendrick Perkins 	4.4	0.5	4.16666666667	0.133333333333	0.4	1.2	0.480666666667	0.525333333333	0.333333333333	C 
Paul Pierce 	12.0	1.38	3.9	0.92	0.3	1.88	0.44	0.8068	1.44	SF 
Mason Plumlee 	7.06666666667	0.883333333333	4.2	0.466666666667	0.833333333333	0.816666666667	0.686333333333	0.648	0.0833333333333	PF 
Miles Plumlee 	6.16666666667	0.466666666667	5.76666666667	0.133333333333	0.833333333333	0.966666666667	0.524666666667	0.722	-0.0333333333333	C 
Quincy Pondexter 	4.76	2.26	1.28	0.46	-0.06	0.92	0.3686	0.8176	1.14	SG 
Josh Powell 	4.13333333333	0.3	4.03333333333	0.166666666667	0.866666666667	1.0	0.375666666667	-0.003	0.1	F 
Phil Pressey 	2.82857142857	3.27142857143	1.35714285714	0.785714285714	-0.0571428571429	1.25714285714	0.316857142857	0.521428571429	0.228571428571	PG 
Ronnie Price 	1.775	1.875	1.825	0.775	0.2	0.9	0.2825	0.72125	0.225	SG 
Pablo Prigioni 	2.3	2.48	1.3	0.82	-0.1	0.78	0.45	0.8978	0.94	PG 
Tayshaun Prince 	3.575	2.075	3.275	0.4	0.2	0.45	0.34375	0.484	0.15	SF 
Anthony Randolph 	4.2	1.275	3.5	0.675	0.45	0.7	0.391	0.7985	0.425	PF 
Zach Randolph 	15.1	3.01666666667	9.73333333333	0.8	0.4	2.38333333333	0.422	0.684	-0.05	PF 
J.J. Redick 	15.74	2.1	2.46	0.68	0.16	1.28	0.4304	1.078	2.12	SG 
Luke Ridnour 	4.23333333333	2.9	0.933333333333	0.666666666667	0.0333333333333	1.2	0.388	0.713666666667	0.3	PG 
Austin Rivers 	8.03333333333	2.18333333333	1.7	0.716666666667	0.0333333333333	1.36666666667	0.406333333333	0.682166666667	0.583333333333	SG 
Andre Roberson 	3.95	0.55	2.575	-0.3	0.125	-0.125	0.41725	0.72725	-0.15	PF 
Brian Roberts 	9.01428571429	3.32857142857	1.91428571429	0.671428571429	-0.0571428571429	1.42857142857	0.407142857143	0.934857142857	0.971428571429	PG 
Nate Robinson 	9.86666666667	2.7	2.41666666667	0.916666666667	0.183333333333	1.48333333333	0.409833333333	0.9025	1.06666666667	PG 
Thomas Robinson 	4.56	0.4	3.8	0.44	0.38	0.64	0.4736	0.5882	-0.18	PF 
Rajon Rondo 	10.55	10.0	5.75	1.3	-0.05	3.15	0.4	0.601	0.9	PG 
Derrick Rose 	15.6625	4.8875	2.325	0.625	0.4625	3.5	0.344875	0.808	1.575	PG 
Terrence Ross 	13.0833333333	1.03333333333	4.26666666667	0.483333333333	-0.0333333333333	0.766666666667	0.411666666667	0.818666666667	2.0	SG 
Ricky Rubio 	7.5	8.82857142857	3.97142857143	2.5	-0.0285714285714	2.04285714286	0.389285714286	0.826428571429	0.228571428571	PG 
Brandon Rush 	0.85	0.833333333333	1.16666666667	0.133333333333	0.4	0.883333333333	0.266166666667	0.551666666667	0.583333333333	SG 
Robert Sacre 	5.1	1.325	3.375	0.3	0.425	0.5	0.42075	0.625	0.25	C 
John Salmons 	4.68333333333	0.866666666667	1.53333333333	0.45	-0.0666666666667	0.35	0.3425	0.763666666667	0.733333333333	SG-SF 
Larry Sanders 	8.2	0.55	6.425	1.175	1.75	0.775	0.469	0.46375	0.425	C 
Dennis Schrö 	4.78	1.64	1.04	0.28	-0.16	0.96	0.3894	0.6564	0.42	PG 
Luis Scola 	6.22	1.24	5.18	0.22	0.28	1.22	0.4422	0.6958	0.14	PF 
Mike Scott 	8.13333333333	1.03333333333	3.2	0.466666666667	-0.0333333333333	1.73333333333	0.459666666667	0.78	0.466666666667	PF 
Thabo Sefolosha 	5.78	1.74	4.2	1.28	0.34	0.88	0.459	0.7324	0.76	SG 
Kevin Seraphin 	4.84	0.36	1.98	-0.12	0.42	0.28	0.5388	0.9212	0.36	C 
Ramon Sessions 	11.54	3.96	1.94	0.68	-0.02	1.46	0.427	0.7888	0.58	PG 
Iman Shumpert 	7.47142857143	1.72857142857	4.64285714286	1.22857142857	0.314285714286	1.05714285714	0.379285714286	0.780142857143	1.08571428571	SG 
Alexey Shved 	4.6	1.68333333333	1.46666666667	0.716666666667	0.4	0.983333333333	0.320166666667	0.7385	0.716666666667	SG 
Henry Sims 	8.38	0.76	4.3	0.6	0.68	0.54	0.4486	0.7476	0.02	C 
Kyle Singler 	8.65	1.08333333333	3.38333333333	0.533333333333	0.483333333333	1.11666666667	0.429166666667	0.879666666667	1.16666666667	SF 
Chris Singleton 	2.96	-0.04	1.44	0.2	-0.14	0.48	0.3788	0.7042	0.28	SF 
Ishmael Smith 	2.1875	3.125	2.1125	1.225	0.2375	0.8125	0.394375	0.576375	-0.5	PG 
J.R. Smith 	13.42	2.2	3.82	0.66	0.18	1.44	0.3742	0.6388	2.66	SF 
Jason Smith 	7.05	1.6	5.0	-0.05	0.975	0.8	0.42925	0.67475	-0.325	PF 
Josh Smith 	15.5	3.1	6.62	1.34	1.26	2.32	0.4004	0.4932	0.96	SF 
Tony Snell 	3.36	1.66	0.42	0.18	0.14	0.26	0.356	0.7678	0.12	SG 
Marreese Speights 	3.63333333333	-0.5	3.06666666667	-0.233333333333	0.366666666667	0.433333333333	0.403333333333	0.822	0.266666666667	C 
Tiago Splitter 	8.45	1.73333333333	6.63333333333	0.633333333333	0.65	1.66666666667	0.501166666667	0.8265	0.0833333333333	C 
Lance Stephenson 	10.28	4.42	6.86	0.32	-0.02	2.02	0.4788	0.7362	0.6	SG 
Greg Stiemsma 	2.85	0.525	3.85	0.525	0.75	1.075	0.574	0.6295	-0.125	C 
Amar'e Stoudemire 	10.95	-0.2	4.75	0.175	0.725	1.325	0.5255	0.7275	0.075	C 
Rodney Stuckey 	14.3666666667	2.5	2.33333333333	0.666666666667	-0.0666666666667	1.66666666667	0.444	0.850333333333	0.633333333333	SG 
Jared Sullinger 	16.2833333333	1.56666666667	8.36666666667	0.466666666667	0.683333333333	1.85	0.433	0.835333333333	1.83333333333	PF 
Jeffery Taylor 	11.0	1.2	1.86666666667	0.433333333333	-0.0666666666667	1.63333333333	0.357666666667	0.503	1.1	SF 
Tyshawn Taylor 	0.575	2.35	-0.825	1.1	-0.15	0.05	0.272	0.9035	0.15	PG 
Jeff Teague 	15.9833333333	6.01666666667	2.28333333333	0.833333333333	0.333333333333	3.0	0.423166666667	0.876	0.883333333333	PG 
Marquis Teague 	5.1	1.98333333333	0.95	0.05	0.0666666666667	0.916666666667	0.346	0.774166666667	0.333333333333	SG 
Mirza Teletovic 	6.57142857143	0.614285714286	3.52857142857	0.142857142857	0.414285714286	0.885714285714	0.394571428571	0.654571428571	1.75714285714	SF 
Jason Terry 	3.0	0.58	0.4	0.22	-0.1	0.68	0.351	0.6478	1.04	PG 
Isaiah Thomas 	19.5333333333	5.23333333333	2.36666666667	1.0	0.166666666667	2.2	0.4565	0.876166666667	2.0	PG 
Hollis Thompson 	0.55	0.45	0.85	0.2	-0.15	-0.25	0.408	0.5965	0.85	SF 
Jason Thompson 	5.4	-0.4	6.3	0.25	0.65	1.45	0.466	0.5795	0.1	PF 
Klay Thompson 	18.9625	1.725	2.85	0.875	0.5125	1.5625	0.453125	0.84825	3.1	SG 
Tristan Thompson 	10.42	1.04	9.06	0.44	0.4	1.02	0.4858	0.7336	0.08	PF 
Marcus Thornton 	7.6	0.35	2.3	0.766666666667	0.183333333333	0.516666666667	0.3835	0.811166666667	1.35	SG 
Jamaal Tinsley 	-0.4	1.88	0.7	0.12	-0.1	0.98	0.189	-0.0192	0.04	PG 
Anthony Tolliver 	4.6	0.725	2.275	0.125	0.025	0.45	0.39675	0.79825	1.45	PF 
P.J. Tucker 	7.74285714286	1.94285714286	6.72857142857	1.24285714286	0.457142857143	1.38571428571	0.383	0.706	0.857142857143	SF 
Ronny Turiaf 	5.13333333333	0.383333333333	5.35	0.333333333333	1.7	0.816666666667	0.571666666667	0.446	0.366666666667	PF 
Hedo Turkoglu 	1.56	0.24	1.62	0.14	0.04	0.1	0.3814	0.5166	0.38	SF 
Evan Turner 	11.1833333333	3.26666666667	5.31666666667	0.783333333333	0.15	2.0	0.407666666667	0.899833333333	0.35	SF 
Ekpe Udoh 	2.15	0.65	3.11666666667	0.466666666667	0.733333333333	0.866666666667	0.393666666667	0.627833333333	-0.0333333333333	PF 
Beno Udrih 	3.225	2.35	0.475	0.7	0.125	1.05	0.4165	0.8365	0.5	SG 
Jonas Valanciunas 	11.55	0.7	8.95	0.25	1.0	1.675	0.51825	0.8085	0.15	C 
Anderson Varejao 	7.45	2.2	9.575	0.95	0.95	1.3	0.4335	0.7245	0.1	C 
Jarvis Varnado 	5.35	1.575	3.475	1.85	1.225	0.325	0.6175	0.545	-0.1	PF 
Greivis Vasquez 	4.52	3.6	1.24	0.34	0.04	1.1	0.4412	0.9308	0.82	SG-PG 
Jan Vesely 	3.2125	0.375	3.3	0.9875	0.575	0.2875	0.49075	0.329875	-0.1125	PF 
Nikola Vucevic 	13.475	1.875	11.325	0.9	0.875	2.275	0.47525	0.66175	-0.275	C 
Dwyane Wade 	18.65	4.575	4.5	1.7	0.625	2.8	0.53525	0.75075	0.3	SG 
Dion Waiters 	18.18	3.56	2.3	0.54	0.2	2.3	0.4544	0.646	1.64	SG 
Kemba Walker 	19.5666666667	5.81666666667	4.03333333333	1.18333333333	0.5	2.33333333333	0.448666666667	0.854833333333	1.58333333333	PG 
John Wall 	20.42	9.02	4.44	1.7	0.4	3.96	0.4984	0.7444	2.06	PG 
Gerald Wallace 	3.12	2.16	3.72	1.26	0.3	1.64	0.51	0.434	0.22	SF 
Casper Ware 	4.9	1.76666666667	0.933333333333	0.683333333333	-0.05	0.8	0.415666666667	0.847333333333	0.816666666667	PG 
C.J. Watson 	7.31666666667	1.81666666667	2.33333333333	0.9	-0.05	0.816666666667	0.442666666667	0.639333333333	1.2	PG 
Martell Webster 	7.22	1.08	2.58	0.36	0.14	0.5	0.397	0.7936	1.7	SF 
David West 	12.5	2.96666666667	7.73333333333	0.566666666667	0.966666666667	1.73333333333	0.449333333333	0.753	0.1	PF 
Russell Westbrook 	21.7	6.925	5.45	1.45	0.5	3.625	0.41975	0.84275	1.625	PG 
Deron Williams 	14.2	5.25	2.53333333333	1.4	0.166666666667	2.08333333333	0.4135	0.801	1.41666666667	PG 
Derrick Williams 	9.16666666667	0.866666666667	4.73333333333	0.666666666667	-0.133333333333	0.233333333333	0.431	0.817	0.333333333333	SF-PF 
Elliot Williams 	3.975	1.6	1.7	0.775	-0.025	0.725	0.391	0.77125	0.95	SG 
Louis Williams 	8.5	3.53333333333	1.26666666667	0.933333333333	-0.0333333333333	1.56666666667	0.37	0.811	1.3	PG 
Marvin Williams 	7.18333333333	0.966666666667	4.76666666667	0.583333333333	0.416666666667	1.0	0.397833333333	0.629166666667	1.4	PF 
Mo Williams 	9.15	4.275	1.175	0.525	0.275	2.225	0.389	0.97375	1.025	PG 
Shawne Williams 	3.66	1.04	4.46	0.2	0.66	0.86	0.353	0.5396	1.16	PF 
Jeff Withey 	2.86666666667	0.133333333333	2.06666666667	0.0333333333333	0.966666666667	0.433333333333	0.553333333333	0.698666666667	0.0666666666667	C 
Nate Wolters 	6.66666666667	4.16666666667	2.3	0.666666666667	-0.1	0.766666666667	0.484333333333	0.564333333333	0.233333333333	PG 
Metta World Peace 	3.43333333333	0.266666666667	1.13333333333	1.06666666667	0.233333333333	0.733333333333	0.387333333333	0.561333333333	0.533333333333	SF 
Brandan Wright 	8.95	-0.275	5.325	0.375	0.775	0.475	0.62175	0.5715	0.225	C 
Chris Wright 	8.75	1.5	2.35	1.2	0.55	1.0	0.638	0.4485	-0.1	SF 
Dorell Wright 	5.76666666667	0.75	3.6	-0.05	-0.116666666667	0.533333333333	0.338	0.808166666667	1.03333333333	SF 
Tony Wroten 	13.5666666667	3.36666666667	3.95	1.05	0.4	2.03333333333	0.472666666667	0.672	0.85	SG 
Nick Young 	16.58	1.4	3.38	0.6	0.12	1.24	0.418	0.8354	2.0	SG 
Thaddeus Young 	18.4833333333	3.2	6.45	2.96666666667	0.6	1.98333333333	0.478	0.673333333333	0.7	PF 
Cody Zeller 	6.3	1.53333333333	3.9	0.566666666667	0.533333333333	1.2	0.432666666667	0.737	0.466666666667	C 
Tyler Zeller 	7.6	0.2	3.3	0.8	0.7	1.1	0.578	0.76	0.0	C 
