83 	Keon Clark 	C 	26 	TOR 	81 	2185 	16.7 	.522 	.490 	.297 	.006 	9.3 	22.9 	15.8 	7.1 	1.4 	4.2 	13.8 	21.2 	102 	99 	1.7 	3.6 	5.3 	.116
84 	Speedy Claxton 	PG 	23 	PHI 	67 	1528 	12.6 	.469 	.405 	.301 	.073 	3.5 	8.4 	5.9 	21.9 	3.4 	0.3 	15.7 	18.2 	98 	100 	0.4 	2.4 	2.8 	.087
85 	Mateen Cleaves 	PG 	24 	SAC 	32 	153 	8.8 	.486 	.456 	.132 	.118 	0.7 	4.8 	2.8 	25.9 	2.3 	0.0 	27.3 	28.1 	81 	105 	-0.4 	0.2 	-0.3 	-0.082
86 	Derrick Coleman 	PF 	34 	PHI 	58 	2080 	16.2 	.524 	.469 	.309 	.113 	9.2 	18.5 	13.9 	8.5 	1.1 	1.9 	12.5 	21.0 	106 	101 	2.7 	3.2 	5.9 	.135
87 	Bimbo Coles 	PG 	33 	CLE 	47 	693 	8.8 	.459 	.397 	.253 	.137 	2.1 	7.2 	4.7 	23.3 	1.0 	0.4 	16.0 	12.8 	102 	113 	0.4 	0.0 	0.4 	.027
88 	Jason Collier 	C 	24 	HOU 	25 	365 	11.1 	.486 	.432 	.337 	.011 	9.6 	16.2 	12.8 	4.1 	0.9 	0.7 	10.6 	15.5 	105 	110 	0.3 	0.1 	0.4 	.057
89 	Jarron Collins 	C 	23 	UTA 	70 	1440 	11.5 	.532 	.461 	.528 	.003 	11.5 	13.3 	12.4 	6.6 	1.1 	1.2 	11.7 	15.0 	113 	107 	2.3 	1.0 	3.3 	.111
90 	Jason Collins 	C 	23 	NJN 	77 	1407 	10.7 	.500 	.423 	.590 	.007 	10.5 	13.6 	12.0 	8.4 	1.1 	2.4 	17.1 	13.5 	104 	101 	1.0 	2.0 	3.0 	.104
91 	Chris Crawford 	PF 	26 	ATL 	7 	131 	11.5 	.514 	.467 	.333 	.022 	7.8 	14.0 	10.9 	6.7 	0.8 	2.8 	16.2 	21.3 	96 	107 	0.0 	0.1 	0.1 	.035
92 	Jamal Crawford 	PG 	21 	CHI 	23 	481 	15.3 	.555 	.545 	.070 	.310 	1.2 	7.2 	4.1 	21.8 	2.0 	0.8 	14.2 	21.5 	102 	110 	0.4 	0.2 	0.6 	.055
